BEER_ID	BEER	ABV	IBU	GRAVITY	COLOR	CATEGORY_ID	CATEGORY_NAME	STYLE_ID	STYLE_NAME
404	Otter Creek Copper Ale	5.4	38	1.013	16	38	Old Ale	59	Altbier
405	Otter Creek Cuckoo Bock	7.5	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
406	Otter Creek Equinox Ale	?	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
407	Otter Creek Holy Otter	?	30	1.011	6	9	Tripel	37	Tripel
408	Otter Creek Imperial IPA	11	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
409	Otter Creek Mud Bock	5.7	21	1.02	16	16	Bock Beer	87	Doppelbock
410	Otter Creek Oktoberfest	4.8	32	1.012	13	42	Marzen	1	American Amber / Red Ale
412	Otter Creek Otter Kilter	6.5	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
413	Otter Creek Otter Mon	?	50	1.015	35	11	Stout	52	Foreign / Export Stout
415	Otter Creek Otter San	?	20	1.011	4	45	Specialty Grain	3	American Blonde Ale
411	Otter Creek Otterbahn	8	22	1.019	19	16	Bock Beer	67	Weizenbock
414	Otter Creek Otteroo	7.13	30	1.01	9	30	Blonde	46	English Pale Ale
417	Otter Creek Pale Ale	4.6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
422	Otter Creek Raspberry Brown Winter Ale	5.8	32	1.012	27	44	Fruit/Vegetable	4	American Brown Ale
418	Otter Creek Russian Imperial Stout	10.6	70	1.024	35	11	Stout	56	Russian Imperial Stout
419	Otter Creek Stovepipe Porter	5.4	35	1.014	29	23	Porter	11	American Porter
416	Otter Creek Summer Ale	4.9	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
420	Otter Creek Vermont Lager	5	40	1.015	5	12	Pilsner	82	Czech Pilsener
421	Otter Creek White Sail	5	15	1.01	3	26	Wheat Beer	38	Witbier
766	Otter Creek Wolaver's Ben Gleason's White Ale	4.34	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
767	Otter Creek Wolaver's Brown Ale	5.7	20	1.011	22	13	Brown Ale	43	English Brown Ale
768	Otter Creek Wolaver's India Pale Ale	6.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
770	Otter Creek Wolaver's Pale Ale	5.8	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
772	Otter Creek Wolaver's Pat Leavy's All-American Ale	6	NULL	NULL	NULL	29	Amber	NULL	NULL
771	Otter Creek Wolaver's Will Steven's Pumpkin Ale	5.35	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
773	Otter Creek Wolaver's Wit Bier	4.6	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
769	Otter Wolaver's Oatmeal Stout	5.9	33	1.015	32	11	Stout	54	Oatmeal Stout
1669	Pabst Lone Star	4.72	10	1.006	3	20	Lager	74	American Adjunct Lager
878	Pabst Old Milwaukee	4.6	10	1.006	3	20	Lager	74	American Adjunct Lager
879	Pabst Old Milwaukee Light	3.9	10	1.006	3	20	Lager	74	American Adjunct Lager
1670	Pabst Old Style	4.64	10	1.006	3	20	Lager	74	American Adjunct Lager
1675	Pabst Old Style Light	4.64	10	1.001	3	20	Lager	80	Light Lager
2184	Pabst Olympia	4.73	NULL	NULL	NULL	20	Lager	NULL	NULL
423	Pabst Pabst Blue Ribbon	5	10	1.006	3	20	Lager	74	American Adjunct Lager
424	Pabst Pabst Blue Ribbon Light	4.3	10	1.006	3	20	Lager	74	American Adjunct Lager
881	Pabst Stroh's	4.6	10	1.006	3	20	Lager	74	American Adjunct Lager
1626	Palm Palm Speciale	5.4	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
425	Paulaner Hefe-Weizen	5.5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
426	Paulaner Oktoberfest Marzen	6	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
427	Paulaner Original Munich Lager	4.9	19	1.01	4	20	Lager	94	Munich Helles Lager
1000	Paulaner Premium Pils	4.9	NULL	NULL	NULL	20	Lager	NULL	NULL
1001	Paulaner Salvator	7.9	21	1.02	16	16	Bock Beer	87	Doppelbock
1760	Peak Organic IPA	7.2	50	1.014	11	10	India Pale Ale	8	American IPA
1355	Peroni Peroni	5.1	12	1.006	3	20	Lager	84	Euro Pale Lager
1691	Philadelphia Fleur de Lehigh	4.5	25	1.012	11	30	Blonde	23	Belgian Pale Ale
1692	Philadelphia Joe	5	35	1.014	29	23	Porter	11	American Porter
1693	Philadelphia Kenzinger	4.5	25	1.009	4	39	Kolsch	65	Kölsch
1694	Philadelphia Newbold IPA	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
1695	Philadelphia Rowhouse Red	5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1696	Philadelphia Walt Wit	4.2	15	1.01	3	26	Wheat Beer	38	Witbier
2186	Pisgah Baptista	11.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2187	Pisgah Cosmos	9.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2188	Pisgah Equinox	7.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2185	Pisgah Hellbender Barleywine	9.8	NULL	NULL	NULL	14	Barley Wine	NULL	NULL
2189	Pisgah India Pale Ale	7.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2190	Pisgah Pale Ale	5.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2191	Pisgah Porter	0	NULL	NULL	NULL	23	Porter	NULL	NULL
2192	Pisgah Solstice	9	NULL	NULL	NULL	9	Tripel	NULL	NULL
2193	Pisgah Valdez	6.8	NULL	NULL	NULL	11	Stout	NULL	NULL
2194	Pisgah Vortex I	10.8	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2195	Pisgah Vortex II	11.7	NULL	NULL	NULL	11	Stout	NULL	NULL
2131	Pivovar Velké Popovice Kozel Cerny	3.8	NULL	NULL	NULL	20	Lager	NULL	NULL
2130	Pivovar Velké Popovice Kozel Premium	4.8	NULL	NULL	NULL	12	Pilsner	NULL	NULL
2132	Pivovar Velké Popovice Kozel Svetly	4	NULL	NULL	NULL	12	Pilsner	NULL	NULL
1002	Plzensky Prazdroj Pilsner Urquell	4.4	40	1.015	5	12	Pilsner	82	Czech Pilsener
428	Port / Pizza Port 2nd Anniversary	9.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
429	Port / Pizza Port 3rd Anniversary	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
333	Port / Pizza Port Brother Levonian	6.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
334	Port / Pizza Port Brouwer's Imagination	6.5	17	1.01	8	24	Saison	14	American Wild Ale
430	Port / Pizza Port High Tide	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
431	Port / Pizza Port Hop-15	10.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
432	Port / Pizza Port Isabelle Proximus	7	17	1.01	8	32	Wild Ale	14	American Wild Ale
433	Port / Pizza Port Moon Lit Sessions	5	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
435	Port / Pizza Port Old Viscosity	10	85	1.02	13	36	Strong Ale	13	American Strong Ale
434	Port / Pizza Port Older Viscosity	12	70	1.024	35	36	Strong Ale	7	American Double / Imperial Stout
436	Port / Pizza Port Panzer Imperial Pilsner	9	90	1.015	12	20	Lager	76	American Double / Imperial Pilsner
437	Port / Pizza Port Santa's Little Helper	10	70	1.024	35	11	Stout	56	Russian Imperial Stout
438	Port / Pizza Port Shark Attack	9.2	32	1.012	13	36	Strong Ale	1	American Amber / Red Ale
439	Port / Pizza Port Wipeout I.P.A.	7	50	1.014	11	10	India Pale Ale	8	American IPA
1790	Pretty Things American Darling	7	10	1.006	3	20	Lager	78	American Pale Lager
1751	Pretty Things Baby Tree	9	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1752	Pretty Things Jack D'Or	6.4	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
440	Pyramid Amber Ale	?	20	1.012	18	26	Wheat Beer	5	American Dark Wheat Ale
441	Pyramid Audacious Apricot Ale	5.1	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
442	Pyramid Broken Rake	6.4	32	1.012	13	29	Amber	1	American Amber / Red Ale
443	Pyramid Crystal Wheat	?	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
444	Pyramid Curve Ball Blonde Ale	4.8	25	1.009	4	39	Kolsch	65	Kölsch
445	Pyramid Haywire Hefeweizen	5.2	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
446	Pyramid Imperial Hefeweizen	7.5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
447	Pyramid Juggernaut Red Ale	5.6	32	1.012	13	29	Amber	1	American Amber / Red Ale
448	Pyramid Rollick Amber Lager	6	32	1.01	17	20	Lager	75	American Amber / Red Lager
449	Pyramid Snow Cap	7	25	1.016	17	36	Strong Ale	57	Winter Warmer
450	Pyramid Thunderhead	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
2197	Quilmes Quilmes	4.9	NULL	NULL	NULL	20	Lager	NULL	NULL
2027	Radeberger Pilsner	4.8	35	1.01	4	12	Pilsner	90	German Pilsener
1775	Rahr and Sons Blind Salamander	5.5	30	1.01	9	31	Pale Ale	46	English Pale Ale
1744	Rahr and Sons Blonde	4.8	19	1.01	4	20	Lager	94	Munich Helles Lager
1772	Rahr and Sons Bucking Bock	7.5	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1785	Rahr and Sons Buffalo Butt	4.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1771	Rahr and Sons Iron Thistle	8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1774	Rahr and Sons Oktoberfest	5.5	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1743	Rahr and Sons Stormcloud IPA	6	50	1.014	11	10	India Pale Ale	8	American IPA
1773	Rahr and Sons Summertime Wheat	5.2	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1745	Rahr and Sons Texas Red	4.5	32	1.01	17	29	Amber	75	American Amber / Red Lager
1742	Rahr and Sons Ugly Pug	4.5	28	1.013	24	43	Schwarzbier	97	Schwarzbier
1776	Rahr and Sons Winter Warmer	8.5	25	1.016	17	36	Strong Ale	57	Winter Warmer
1781	Real Ale Brewing Brewhouse Brown	5.4	20	1.011	22	13	Brown Ale	43	English Brown Ale
1783	Real Ale Brewing Firemans #4	5.1	20	1.011	4	30	Blonde	3	American Blonde Ale
1779	Real Ale Brewing Full Moon Pale Rye Ale	5.6	22	1.012	17	45	Specialty Grain	19	Rye Beer
1777	Real Ale Brewing Hans' Pils	5.3	35	1.01	4	12	Pilsner	90	German Pilsener
1780	Real Ale Brewing Lost Gold IPA	6.6	50	1.014	11	10	India Pale Ale	8	American IPA
1778	Real Ale Brewing Oktoberfest	5.7	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1782	Real Ale Brewing Rio Blanco Pale Ale	5.3	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
452	Redhook Black Hook Porter	5.23	35	1.014	29	23	Porter	11	American Porter
453	Redhook Blonde Ale	5.41	20	1.011	4	30	Blonde	3	American Blonde Ale
454	Redhook Copper Hook	5.7	32	1.012	13	29	Amber	1	American Amber / Red Ale
455	Redhook Double Black Stout	7	70	1.024	35	11	Stout	7	American Double / Imperial Stout
456	Redhook ESB	5.77	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
457	Redhook Late Harvest	5.9	32	1.012	13	29	Amber	1	American Amber / Red Ale
458	Redhook Long Hammer IPA	6.51	50	1.014	11	10	India Pale Ale	8	American IPA
459	Redhook Slim Chance	3.9	20	1.011	4	30	Blonde	3	American Blonde Ale
460	Redhook Sunrye	4.7	22	1.012	17	30	Blonde	19	Rye Beer
461	Redhook Treblehook	9.8	85	1.022	14	14	Barley Wine	2	American Barleywine
462	Redhook Tripel	10.2	30	1.011	6	9	Tripel	37	Tripel
463	Redhook Winter Hook	6.11	25	1.016	17	36	Strong Ale	57	Winter Warmer
1839	River Horse Brewing Hop Hazard	6.5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
601	Rochefort Trappistes 6	7.5	20	1.013	13	33	Dubbel	28	Dubbel
1004	Rochefort Trappistes Rochefort 10	11.3	NULL	NULL	NULL	34	Quad	NULL	NULL
1003	Rochefort Trappistes Rochefort 8	9.2	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1005	Rodenbach Grand Cru	6	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
464	Rodenbach Rodenbach Classic Ale	5.2	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
465	Rogue American Amber	5.1	32	1.012	13	29	Amber	1	American Amber / Red Ale
1006	Rogue Brutal Bitter	6.2	NULL	NULL	NULL	28	Bitter	NULL	NULL
466	Rogue Captain Sig's Deadliest Ale	6.2	32	1.012	13	29	Amber	1	American Amber / Red Ale
467	Rogue Chipotle Ale	5.5	25	1.012	10	44	Fruit/Vegetable	16	Chile Beer
1007	Rogue Chocolate Stout	6.3	55	1.016	35	11	Stout	12	American Stout
468	Rogue Dad's Little Helper	7.2	20	1.018	5	8	Misc	77	American Malt Liquor
1008	Rogue Dead Guy	6.5	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1787	Rogue Dirtoir Black Lager	6	28	1.013	24	43	Schwarzbier	97	Schwarzbier
469	Rogue Double Dead Guy	9.5	85	1.02	13	36	Strong Ale	13	American Strong Ale
1009	Rogue Double Dead Guy	9.5	85	1.02	13	36	Strong Ale	13	American Strong Ale
470	Rogue Hazelnut Brown Nectar	6.22	32	1.012	27	13	Brown Ale	4	American Brown Ale
477	Rogue Imperial Porter	8.2	30	1.02	23	23	Porter	39	Baltic Porter
1011	Rogue Imperial Stout	11	70	1.024	35	11	Stout	56	Russian Imperial Stout
471	Rogue Imperial Youngers Special Ale	7.1	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
472	Rogue Independence Hop Ale	?	50	1.014	11	31	Pale Ale	8	American IPA
1786	Rogue John John Dead Guy Ale	6.4	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1012	Rogue Juniper Pale Ale	5.2	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1013	Rogue Kells Irish-Style Lager	5.2	12	1.006	3	20	Lager	84	Euro Pale Lager
1014	Rogue Mocha Porter	5.1	35	1.014	29	23	Porter	11	American Porter
1015	Rogue MoM (Half-E-Weizen)	5.2	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
1359	Rogue Morimoto Black Obi	4.8	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1360	Rogue Morimoto Imperial Pilsner	8.8	90	1.015	12	12	Pilsner	76	American Double / Imperial Pilsner
1361	Rogue Morimoto Soba Ale	4.8	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1362	Rogue Santa's Private Reserve	6	32	1.012	13	29	Amber	1	American Amber / Red Ale
473	Rogue Seahorse Pale Ale	?	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
474	Rogue Sesquicentennial Ale	6.3	32	1.012	13	29	Amber	1	American Amber / Red Ale
1363	Rogue Shakespeare Stout	6.1	33	1.015	32	11	Stout	54	Oatmeal Stout
1788	Rogue Single Malt Ale	?	20	1.011	4	30	Blonde	3	American Blonde Ale
475	Rogue Smoke Ale	5.9	35	1.012	20	41	Smoked Beer	103	Smoked Beer
1010	Rogue St. Rogue Red Ale	5.1	32	1.012	13	29	Amber	1	American Amber / Red Ale
476	Rogue Ten Thousand Brew Ale	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1365	Rogue XS Imperial IPA	9.2	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1366	Rogue XS Imperial Stout	11	70	1.024	35	11	Stout	56	Russian Imperial Stout
1367	Rogue XS Old Crustacean	11.5	85	1.022	14	14	Barley Wine	2	American Barleywine
478	Rogue Yellow Snow IPA	6.2	50	1.014	11	10	India Pale Ale	8	American IPA
1368	Rogue Younger's Special Bitter	4.8	30	1.009	9	28	Bitter	42	English Bitter
2198	Rush River Bubblejack India Pale Ale	6	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2199	Rush River Lost Arrow Porter	5	NULL	NULL	NULL	23	Porter	NULL	NULL
2200	Rush River Small Axe Golden Ale	?	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2201	Rush River The Unforgiven Amber Ale	5.8	NULL	NULL	NULL	29	Amber	NULL	NULL
2202	Rush River Winter Warmer	6.5	NULL	NULL	NULL	25	Scottish Style Ale	NULL	NULL
1974	Russian River Beatification	5.5	17	1.01	8	32	Wild Ale	14	American Wild Ale
22	Russian River Blind Pig IPA	6.1	50	1.014	11	10	India Pale Ale	8	American IPA
20	Russian River Consecration	10	17	1.01	8	44	Fruit/Vegetable	14	American Wild Ale
23	Russian River Damnation	7.75	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
26	Russian River Deviation	6.83	17	1.01	8	32	Wild Ale	14	American Wild Ale
21	Russian River Pliny the Elder	8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1975	Russian River Pliny The Younger	11	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
24	Russian River Redemption	5	25	1.012	11	30	Blonde	23	Belgian Pale Ale
25	Russian River Salvation	9	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1369	Russian River Supplication	7	17	1.01	8	32	Wild Ale	14	American Wild Ale
19	Russian River Temptation	7.25	17	1.01	8	32	Wild Ale	14	American Wild Ale
1763	Saint Arnold Amber Ale	5.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1748	Saint Arnold Brown Ale	5.3	20	1.011	22	13	Brown Ale	43	English Brown Ale
1766	Saint Arnold Christmas Ale	7	25	1.016	17	36	Strong Ale	57	Winter Warmer
1770	Saint Arnold Divine Reserve #8	9.3	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1769	Saint Arnold Divine Reserve #9	11	70	1.024	35	11	Stout	7	American Double / Imperial Stout
1749	Saint Arnold Elissa IPA	6.6	50	1.014	11	10	India Pale Ale	8	American IPA
1765	Saint Arnold Fancy Lawnmower	4.9	25	1.009	4	39	Kolsch	65	Kölsch
1767	Saint Arnold Oktoberfest	6	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1764	Saint Arnold Spring Bock	6.4	22	1.016	17	16	Bock Beer	86	Bock
1762	Saint Arnold Texas Wheat	4.9	12	1.01	3	26	Wheat Beer	64	Kristalweizen
1768	Saint Arnold Winter Stout	5.6	55	1.016	35	11	Stout	12	American Stout
1370	Saint Somewhere Lectio Divina	8	28	1.011	4	31	Pale Ale	25	Belgian Strong Pale Ale
1371	Saint Somewhere Saison Athene	7.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
745	Samuel Adams Black Lager	4.9	28	1.013	24	20	Lager	97	Schwarzbier
1372	Samuel Adams Blackberry Witbier	5.5	15	1.01	3	26	Wheat Beer	38	Witbier
746	Samuel Adams Boston Ale	4.94	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
479	Samuel Adams Boston Lager	4.75	24	1.012	13	20	Lager	98	Vienna Lager
480	Samuel Adams Cherry Wheat	5.4	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1710	Samuel Adams Chocolate Bock	5.6	22	1.016	17	16	Bock Beer	86	Bock
1711	Samuel Adams Coastal Wheat	5.3	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
481	Samuel Adams Cranberry Lambic	5.9	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
482	Samuel Adams Cream Stout	4.9	30	1.019	35	11	Stout	53	Milk / Sweet Stout
1712	Samuel Adams Double Bock	9.5	21	1.02	16	16	Bock Beer	87	Doppelbock
483	Samuel Adams Dunkelweizen	5.4	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1373	Samuel Adams Hefeweizen	5.4	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
484	Samuel Adams Holiday Porter	5.8	35	1.014	29	23	Porter	11	American Porter
485	Samuel Adams Honey Porter	5.25	35	1.014	29	23	Porter	11	American Porter
486	Samuel Adams Imperial Pilsner	8.8	90	1.015	12	12	Pilsner	76	American Double / Imperial Pilsner
1374	Samuel Adams Imperial Stout	9.2	70	1.024	35	11	Stout	56	Russian Imperial Stout
1713	Samuel Adams Imperial Stout	9.2	70	1.024	35	11	Stout	56	Russian Imperial Stout
1714	Samuel Adams Imperial White	10.3	15	1.01	3	26	Wheat Beer	38	Witbier
487	Samuel Adams Irish Red	5.5	22	1.011	14	29	Amber	69	Irish Red Ale
1976	Samuel Adams Latitude 48	5.8	50	1.014	11	10	India Pale Ale	8	American IPA
1630	Samuel Adams Noble Pils	5.2	35	1.01	4	12	Pilsner	90	German Pilsener
488	Samuel Adams Octoberfest	5.4	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
489	Samuel Adams Old Fezziwig Ale	5.9	25	1.016	17	44	Fruit/Vegetable	57	Winter Warmer
1415	Samuel Adams Pale Ale	5.25	30	1.01	9	31	Pale Ale	46	English Pale Ale
1715	Samuel Adams Pale Ale	5.25	30	1.01	9	31	Pale Ale	46	English Pale Ale
747	Samuel Adams Sam Adams Light	4	10	1.001	3	20	Lager	80	Light Lager
1716	Samuel Adams Scotch Ale	5.4	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
490	Samuel Adams Smoked Lager	5.3	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1717	Samuel Adams Summer Ale	5.2	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1977	Samuel Adams Utopias	27	85	1.02	13	36	Strong Ale	13	American Strong Ale
491	Samuel Adams White Ale	5.4	15	1.01	3	26	Wheat Beer	38	Witbier
492	Samuel Adams Winter Lager	5.8	22	1.019	19	16	Bock Beer	67	Weizenbock
1375	Samuel Smith Imperial Stout	7	70	1.024	35	11	Stout	56	Russian Imperial Stout
1376	Samuel Smith India Ale	5	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1377	Samuel Smith Nut Brown Ale	5	20	1.011	22	13	Brown Ale	43	English Brown Ale
1378	Samuel Smith Oatmeal Stout	5	33	1.015	32	11	Stout	54	Oatmeal Stout
1379	Samuel Smith Old Brewery Pale Ale	5	30	1.01	9	31	Pale Ale	46	English Pale Ale
1380	Samuel Smith Organic Best Ale	5	30	1.01	9	31	Pale Ale	46	English Pale Ale
1381	Samuel Smith Organic Lager	5	12	1.006	3	20	Lager	84	Euro Pale Lager
1837	Samuel Smith Organic Raspberry Fruit Beer	5.1	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1382	Samuel Smith Pure Brewed Lager	5	12	1.006	3	20	Lager	84	Euro Pale Lager
1383	Samuel Smith Taddy Porter	5	27	1.011	25	23	Porter	48	English Porter
1384	Samuel Smith Winter Welcome	6	25	1.016	17	36	Strong Ale	57	Winter Warmer
1828	Santa Cruz Mountain Amber Ale	5.4	32	1.012	13	29	Amber	1	American Amber / Red Ale
1827	Santa Cruz Mountain Devout Stout	5.4	55	1.016	35	11	Stout	12	American Stout
1831	Santa Cruz Mountain Dread Brown Ale	5.4	32	1.012	27	13	Brown Ale	4	American Brown Ale
1385	Sapporo Sapporo Premium Beer	5	12	1.006	3	20	Lager	100	Japanese Rice Lager
1386	Saranac Adirondack Lager	5.5	35	1.01	4	12	Pilsner	90	German Pilsener
493	Saranac Belgian Ale	5.9	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
1387	Saranac Belgian Ale	5.9	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
1388	Saranac Belgian White	5.3	15	1.01	3	26	Wheat Beer	38	Witbier
1389	Saranac Black and Tan	5.4	25	1.012	25	11	Stout	15	Black & Tan
494	Saranac Black Diamond Bock	6	22	1.016	17	16	Bock Beer	86	Bock
1390	Saranac Black Forest	5.5	28	1.013	24	43	Schwarzbier	97	Schwarzbier
495	Saranac Bock	6	22	1.016	17	16	Bock Beer	86	Bock
496	Saranac Bohemian Pilsener	4.8	40	1.015	5	12	Pilsner	82	Czech Pilsener
497	Saranac Caramel Porter	5.4	35	1.014	29	23	Porter	11	American Porter
1391	Saranac Chocolate Amber	5.5	14	1.01	17	29	Amber	83	Euro Dark Lager
498	Saranac E.S.B.	5.9	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
499	Saranac Golden Pilsener	5.1	35	1.01	4	12	Pilsner	90	German Pilsener
500	Saranac Helles Lager	4.8	19	1.01	4	20	Lager	94	Munich Helles Lager
501	Saranac Imperial IPA	8.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
502	Saranac Imperial Stout	9	70	1.024	35	11	Stout	7	American Double / Imperial Stout
503	Saranac India Brown Ale	6	32	1.012	27	13	Brown Ale	4	American Brown Ale
1392	Saranac India Pale Ale	5.8	50	1.014	11	10	India Pale Ale	8	American IPA
504	Saranac Irish Red	4.5	22	1.011	14	29	Amber	69	Irish Red Ale
505	Saranac Nut Brown Ale	5.4	20	1.011	22	13	Brown Ale	43	English Brown Ale
506	Saranac Oatmeal Stout	4.3	33	1.015	32	11	Stout	54	Oatmeal Stout
1393	Saranac Pale Ale	5.5	30	1.01	9	31	Pale Ale	46	English Pale Ale
507	Saranac Pale Pale Ale	4.7	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
508	Saranac Pomegranate Wheat	4.7	13	1.01	3	44	Fruit/Vegetable	10	American Pale Wheat Ale
509	Saranac Pumpkin Ale	5.4	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
510	Saranac Rauchbier	5.6	35	1.012	20	41	Smoked Beer	103	Smoked Beer
511	Saranac Roggen Bock	5.5	22	1.012	17	45	Specialty Grain	19	Rye Beer
512	Saranac Rye Pilsener	4.8	22	1.012	17	12	Pilsner	19	Rye Beer
513	Saranac Scotch Ale	6	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
514	Saranac Season's Best Nut Brown Lager	5.3	14	1.01	17	20	Lager	83	Euro Dark Lager
515	Saranac Summer Ale	4.7	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
516	Saranac Traditional Lager	4.8	32	1.01	17	20	Lager	75	American Amber / Red Lager
517	Saranac Vanilla Stout	4.8	55	1.016	35	11	Stout	12	American Stout
518	Saranac Winter Wassail	5	25	1.016	17	44	Fruit/Vegetable	57	Winter Warmer
2203	Schell's Barrel Aged Schmaltz's Alt	5.1	NULL	NULL	NULL	38	Old Ale	NULL	NULL
2204	Schell's Bock	6.1	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2205	Schell's Dark	4.8	NULL	NULL	NULL	20	Lager	NULL	NULL
2206	Schell's Deer Brand	4.8	NULL	NULL	NULL	20	Lager	NULL	NULL
2207	Schell's FireBrick	5	NULL	NULL	NULL	20	Lager	NULL	NULL
2208	Schell's Grain Belt Premium	4.6	NULL	NULL	NULL	20	Lager	NULL	NULL
2209	Schell's Hopfenmalz	4.9	NULL	NULL	NULL	29	Amber	NULL	NULL
2210	Schell's Lakemaid	4.5	NULL	NULL	NULL	20	Lager	NULL	NULL
2211	Schell's Maifest	7.2	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2212	Schell's Oktoberfest	5.5	NULL	NULL	NULL	42	Marzen	NULL	NULL
2213	Schell's Pils	5.6	NULL	NULL	NULL	12	Pilsner	NULL	NULL
2214	Schell's Schmaltz's Alt	5.1	NULL	NULL	NULL	38	Old Ale	NULL	NULL
